date,crime_level_sum,crime_count,weather_crime_count,violent_count,COP_count,gun_crime_count,dayofweek,day,month,year
2010-10-25,687,358,89,45.0,61.0,5.0,monday,25,10,2010
2010-10-26,550,289,71,33.0,58.0,3.0,tuesday,26,10,2010
2010-10-27,880,456,100,63.0,79.0,2.0,wednesday,27,10,2010
2010-10-28,644,336,83,43.0,74.0,2.0,thursday,28,10,2010
2010-10-29,632,339,73,31.0,44.0,1.0,friday,29,10,2010
2010-10-30,703,372,85,47.0,62.0,2.0,saturday,30,10,2010
2010-10-31,811,392,125,77.0,95.0,6.0,sunday,31,10,2010
2010-11-01,739,384,111,54.0,73.0,7.0,monday,1,11,2010
2010-11-02,719,361,107,49.0,79.0,5.0,tuesday,2,11,2010
2010-11-03,846,442,93,50.0,72.0,3.0,wednesday,3,11,2010
2010-11-04,703,380,71,38.0,54.0,1.0,thursday,4,11,2010
2010-11-05,690,371,84,44.0,62.0,3.0,friday,5,11,2010
2010-11-06,647,358,73,36.0,46.0,2.0,saturday,6,11,2010
2010-11-07,628,331,74,39.0,53.0,5.0,sunday,7,11,2010
2010-11-08,636,348,71,35.0,53.0,3.0,monday,8,11,2010
2010-11-09,650,352,86,36.0,53.0,1.0,tuesday,9,11,2010
2010-11-10,760,404,97,46.0,57.0,2.0,wednesday,10,11,2010
2010-11-11,704,362,85,45.0,59.0,3.0,thursday,11,11,2010
2010-11-12,583,326,57,17.0,38.0,1.0,friday,12,11,2010
2010-11-13,747,391,91,46.0,69.0,1.0,saturday,13,11,2010
2010-11-14,621,331,79,39.0,64.0,3.0,sunday,14,11,2010
2010-11-15,601,335,63,30.0,49.0,2.0,monday,15,11,2010
2010-11-16,626,358,73,23.0,46.0,5.0,tuesday,16,11,2010
2010-11-17,736,371,76,48.0,65.0,2.0,wednesday,17,11,2010
2010-11-18,613,332,72,27.0,51.0,6.0,thursday,18,11,2010
2010-11-19,665,359,79,35.0,50.0,6.0,friday,19,11,2010
2010-11-20,675,336,83,49.0,63.0,4.0,saturday,20,11,2010
2010-11-21,675,337,88,47.0,69.0,2.0,sunday,21,11,2010
2010-11-22,606,330,62,29.0,44.0,4.0,monday,22,11,2010
2010-11-23,575,309,61,29.0,61.0,6.0,tuesday,23,11,2010
2010-11-24,733,413,73,30.0,57.0,8.0,wednesday,24,11,2010
2010-11-25,462,252,48,25.0,33.0,0.0,thursday,25,11,2010
2010-11-26,654,345,66,34.0,41.0,7.0,friday,26,11,2010
2010-11-27,536,297,55,25.0,44.0,3.0,saturday,27,11,2010
2010-11-28,657,322,90,47.0,74.0,6.0,sunday,28,11,2010
2010-11-29,641,351,72,37.0,64.0,6.0,monday,29,11,2010
2010-11-30,598,336,60,25.0,47.0,7.0,tuesday,30,11,2010
2010-12-01,656,374,58,22.0,55.0,5.0,wednesday,1,12,2010
2010-12-02,672,360,70,43.0,67.0,7.0,thursday,2,12,2010
2010-12-03,606,331,66,34.0,51.0,2.0,friday,3,12,2010
2010-12-04,639,327,83,44.0,60.0,5.0,saturday,4,12,2010
2010-12-05,532,279,54,27.0,34.0,0.0,sunday,5,12,2010
2010-12-06,603,328,69,37.0,51.0,5.0,monday,6,12,2010
2010-12-07,598,309,81,37.0,68.0,4.0,tuesday,7,12,2010
2010-12-08,565,292,72,31.0,50.0,3.0,wednesday,8,12,2010
2010-12-09,616,324,64,35.0,51.0,3.0,thursday,9,12,2010
2010-12-10,658,360,75,34.0,55.0,5.0,friday,10,12,2010
2010-12-11,677,356,74,38.0,53.0,7.0,saturday,11,12,2010
2010-12-12,694,350,101,52.0,77.0,6.0,sunday,12,12,2010
2010-12-13,775,385,102,54.0,71.0,2.0,monday,13,12,2010
2010-12-14,535,281,60,36.0,50.0,4.0,tuesday,14,12,2010
2010-12-15,784,428,79,43.0,58.0,3.0,wednesday,15,12,2010
2010-12-16,747,398,71,41.0,57.0,3.0,thursday,16,12,2010
2010-12-17,698,355,85,45.0,56.0,2.0,friday,17,12,2010
2010-12-18,721,372,81,47.0,61.0,4.0,saturday,18,12,2010
2010-12-19,620,317,79,44.0,56.0,0.0,sunday,19,12,2010
2010-12-20,731,394,74,41.0,62.0,3.0,monday,20,12,2010
2010-12-21,662,359,71,35.0,51.0,3.0,tuesday,21,12,2010
2010-12-22,704,385,68,36.0,55.0,1.0,wednesday,22,12,2010
2010-12-23,702,350,73,42.0,62.0,5.0,thursday,23,12,2010
2010-12-24,569,306,72,34.0,68.0,3.0,friday,24,12,2010
2010-12-25,346,171,46,32.0,32.0,0.0,saturday,25,12,2010
2010-12-26,595,297,74,51.0,66.0,3.0,sunday,26,12,2010
2010-12-27,620,324,64,40.0,55.0,4.0,monday,27,12,2010
2010-12-28,569,307,63,29.0,45.0,5.0,tuesday,28,12,2010
2010-12-29,672,369,64,33.0,50.0,3.0,wednesday,29,12,2010
2010-12-30,577,322,58,28.0,42.0,3.0,thursday,30,12,2010
2010-12-31,709,384,93,44.0,69.0,1.0,friday,31,12,2010
2011-01-01,911,465,125,78.0,108.0,5.0,saturday,1,1,2011
2011-01-02,569,296,78,40.0,55.0,4.0,sunday,2,1,2011
2011-01-03,636,352,69,37.0,62.0,3.0,monday,3,1,2011
2011-01-04,696,371,96,43.0,78.0,8.0,tuesday,4,1,2011
2011-01-05,736,402,88,42.0,63.0,1.0,wednesday,5,1,2011
2011-01-06,677,367,71,31.0,55.0,8.0,thursday,6,1,2011
2011-01-07,711,374,81,37.0,56.0,4.0,friday,7,1,2011
2011-01-08,618,344,65,28.0,48.0,2.0,saturday,8,1,2011
2011-01-09,602,323,60,32.0,46.0,2.0,sunday,9,1,2011
2011-01-10,686,349,78,52.0,70.0,2.0,monday,10,1,2011
2011-01-11,673,357,70,40.0,54.0,5.0,tuesday,11,1,2011
2011-01-12,670,376,60,30.0,56.0,4.0,wednesday,12,1,2011
2011-01-13,671,357,72,40.0,63.0,2.0,thursday,13,1,2011
2011-01-14,707,384,68,33.0,49.0,1.0,friday,14,1,2011
2011-01-15,780,424,83,44.0,70.0,0.0,saturday,15,1,2011
2011-01-16,660,344,84,37.0,64.0,4.0,sunday,16,1,2011
2011-01-17,591,312,74,35.0,53.0,4.0,monday,17,1,2011
2011-01-18,652,346,72,35.0,55.0,4.0,tuesday,18,1,2011
2011-01-19,704,379,78,39.0,57.0,3.0,wednesday,19,1,2011
2011-01-20,674,368,71,38.0,61.0,2.0,thursday,20,1,2011
2011-01-21,767,420,77,39.0,74.0,3.0,friday,21,1,2011
2011-01-22,661,362,88,36.0,66.0,6.0,saturday,22,1,2011
2011-01-23,649,327,75,43.0,55.0,3.0,sunday,23,1,2011
2011-01-24,560,302,55,35.0,48.0,5.0,monday,24,1,2011
2011-01-25,682,361,83,42.0,68.0,6.0,tuesday,25,1,2011
2011-01-26,713,387,72,34.0,57.0,5.0,wednesday,26,1,2011
2011-01-27,730,383,91,43.0,57.0,0.0,thursday,27,1,2011
2011-01-28,759,398,93,50.0,69.0,4.0,friday,28,1,2011
2011-01-29,610,325,82,36.0,55.0,6.0,saturday,29,1,2011
2011-01-30,576,300,73,38.0,50.0,2.0,sunday,30,1,2011
2011-01-31,618,332,61,33.0,40.0,1.0,monday,31,1,2011
2011-02-01,805,414,100,53.0,71.0,3.0,tuesday,1,2,2011
2011-02-02,644,354,87,45.0,64.0,2.0,wednesday,2,2,2011
2011-02-03,641,353,73,30.0,44.0,4.0,thursday,3,2,2011
2011-02-04,669,375,73,31.0,50.0,4.0,friday,4,2,2011
2011-02-05,675,372,78,41.0,59.0,2.0,saturday,5,2,2011
2011-02-06,672,338,99,55.0,79.0,1.0,sunday,6,2,2011
2011-02-07,587,322,60,34.0,47.0,1.0,monday,7,2,2011
2011-02-08,684,371,68,36.0,54.0,1.0,tuesday,8,2,2011
2011-02-09,632,337,70,38.0,51.0,2.0,wednesday,9,2,2011
2011-02-10,647,356,63,29.0,50.0,5.0,thursday,10,2,2011
2011-02-11,725,399,83,37.0,50.0,2.0,friday,11,2,2011
2011-02-12,729,377,76,43.0,50.0,1.0,saturday,12,2,2011
2011-02-13,615,331,64,32.0,57.0,3.0,sunday,13,2,2011
2011-02-14,542,279,66,41.0,53.0,0.0,monday,14,2,2011
2011-02-15,579,306,60,34.0,45.0,1.0,tuesday,15,2,2011
2011-02-16,684,370,64,34.0,53.0,3.0,wednesday,16,2,2011
2011-02-17,572,291,66,35.0,54.0,2.0,thursday,17,2,2011
2011-02-18,560,306,54,24.0,34.0,0.0,friday,18,2,2011
2011-02-19,642,350,65,30.0,42.0,3.0,saturday,19,2,2011
2011-02-20,645,320,85,51.0,64.0,4.0,sunday,20,2,2011
2011-02-21,677,355,80,42.0,70.0,0.0,monday,21,2,2011
2011-02-22,669,345,87,44.0,70.0,3.0,tuesday,22,2,2011
2011-02-23,650,377,54,21.0,40.0,1.0,wednesday,23,2,2011
2011-02-24,587,315,56,34.0,50.0,2.0,thursday,24,2,2011
2011-02-25,662,340,81,44.0,55.0,0.0,friday,25,2,2011
2011-02-26,754,392,93,45.0,68.0,6.0,saturday,26,2,2011
2011-02-27,556,294,67,28.0,48.0,4.0,sunday,27,2,2011
2011-02-28,688,358,80,42.0,60.0,5.0,monday,28,2,2011
2011-03-01,756,410,83,36.0,56.0,3.0,tuesday,1,3,2011
2011-03-02,733,383,98,53.0,70.0,5.0,wednesday,2,3,2011
2011-03-03,665,369,68,31.0,46.0,2.0,thursday,3,3,2011
2011-03-04,754,373,96,62.0,77.0,4.0,friday,4,3,2011
2011-03-05,733,381,85,53.0,78.0,2.0,saturday,5,3,2011
2011-03-06,534,286,59,34.0,48.0,2.0,sunday,6,3,2011
2011-03-07,625,328,78,36.0,56.0,3.0,monday,7,3,2011
2011-03-08,680,351,76,47.0,66.0,2.0,tuesday,8,3,2011
2011-03-09,688,386,66,30.0,39.0,1.0,wednesday,9,3,2011
2011-03-10,580,307,69,30.0,46.0,1.0,thursday,10,3,2011
2011-03-11,740,415,73,34.0,53.0,4.0,friday,11,3,2011
2011-03-12,742,374,95,59.0,76.0,1.0,saturday,12,3,2011
2011-03-13,650,326,94,55.0,69.0,1.0,sunday,13,3,2011
2011-03-14,605,323,67,39.0,56.0,6.0,monday,14,3,2011
2011-03-15,703,373,82,40.0,61.0,2.0,tuesday,15,3,2011
2011-03-16,719,386,72,40.0,61.0,1.0,wednesday,16,3,2011
2011-03-17,640,353,67,31.0,51.0,1.0,thursday,17,3,2011
2011-03-18,721,380,85,41.0,56.0,1.0,friday,18,3,2011
2011-03-19,736,389,83,42.0,58.0,3.0,saturday,19,3,2011
2011-03-20,659,329,87,47.0,69.0,2.0,sunday,20,3,2011
2011-03-21,608,299,82,47.0,64.0,1.0,monday,21,3,2011
2011-03-22,648,339,71,41.0,53.0,1.0,tuesday,22,3,2011
2011-03-23,599,342,67,24.0,42.0,7.0,wednesday,23,3,2011
2011-03-24,643,348,55,34.0,44.0,0.0,thursday,24,3,2011
2011-03-25,745,399,79,32.0,52.0,4.0,friday,25,3,2011
2011-03-26,716,382,92,39.0,58.0,1.0,saturday,26,3,2011
2011-03-27,652,308,105,59.0,75.0,7.0,sunday,27,3,2011
2011-03-28,606,320,69,33.0,52.0,6.0,monday,28,3,2011
2011-03-29,626,340,76,33.0,61.0,3.0,tuesday,29,3,2011
2011-03-30,704,395,80,32.0,61.0,1.0,wednesday,30,3,2011
2011-03-31,648,351,70,32.0,52.0,2.0,thursday,31,3,2011
2011-04-01,878,465,105,55.0,69.0,2.0,friday,1,4,2011
2011-04-02,707,389,71,40.0,62.0,2.0,saturday,2,4,2011
2011-04-03,660,339,91,53.0,78.0,7.0,sunday,3,4,2011
2011-04-04,605,335,70,32.0,43.0,5.0,monday,4,4,2011
2011-04-05,612,336,61,28.0,52.0,0.0,tuesday,5,4,2011
2011-04-06,728,393,76,36.0,59.0,3.0,wednesday,6,4,2011
2011-04-07,668,364,72,39.0,48.0,3.0,thursday,7,4,2011
2011-04-08,776,432,81,42.0,65.0,2.0,friday,8,4,2011
2011-04-09,708,390,85,35.0,61.0,4.0,saturday,9,4,2011
2011-04-10,601,307,87,41.0,53.0,3.0,sunday,10,4,2011
2011-04-11,652,362,71,38.0,58.0,4.0,monday,11,4,2011
2011-04-12,621,326,83,44.0,65.0,3.0,tuesday,12,4,2011
2011-04-13,687,376,72,39.0,60.0,2.0,wednesday,13,4,2011
2011-04-14,641,372,56,26.0,51.0,1.0,thursday,14,4,2011
2011-04-15,772,411,89,47.0,70.0,0.0,friday,15,4,2011
2011-04-16,765,410,79,46.0,58.0,5.0,saturday,16,4,2011
2011-04-17,642,313,100,53.0,69.0,4.0,sunday,17,4,2011
2011-04-18,579,307,81,33.0,45.0,3.0,monday,18,4,2011
2011-04-19,733,386,91,42.0,60.0,1.0,tuesday,19,4,2011
2011-04-20,763,379,118,69.0,93.0,3.0,wednesday,20,4,2011
2011-04-21,648,348,82,41.0,67.0,2.0,thursday,21,4,2011
2011-04-22,698,392,70,33.0,50.0,4.0,friday,22,4,2011
2011-04-23,693,355,91,49.0,56.0,0.0,saturday,23,4,2011
2011-04-24,553,283,67,35.0,50.0,0.0,sunday,24,4,2011
2011-04-25,655,334,90,44.0,58.0,5.0,monday,25,4,2011
2011-04-26,658,352,87,42.0,61.0,1.0,tuesday,26,4,2011
2011-04-27,672,376,77,34.0,61.0,7.0,wednesday,27,4,2011
2011-04-28,691,380,70,39.0,54.0,0.0,thursday,28,4,2011
2011-04-29,677,346,86,46.0,67.0,3.0,friday,29,4,2011
2011-04-30,664,363,84,36.0,61.0,4.0,saturday,30,4,2011
2011-05-01,821,405,121,72.0,91.0,3.0,sunday,1,5,2011
2011-05-02,617,319,80,43.0,62.0,5.0,monday,2,5,2011
2011-05-03,556,304,62,24.0,49.0,1.0,tuesday,3,5,2011
2011-05-04,695,379,78,43.0,63.0,3.0,wednesday,4,5,2011
2011-05-05,714,399,75,41.0,53.0,2.0,thursday,5,5,2011
2011-05-06,710,370,86,47.0,63.0,0.0,friday,6,5,2011
2011-05-07,647,339,83,42.0,54.0,1.0,saturday,7,5,2011
2011-05-08,595,300,82,44.0,66.0,3.0,sunday,8,5,2011
2011-05-09,624,343,69,36.0,53.0,3.0,monday,9,5,2011
2011-05-10,569,315,62,25.0,47.0,4.0,tuesday,10,5,2011
2011-05-11,663,355,71,34.0,52.0,0.0,wednesday,11,5,2011
2011-05-12,581,315,55,30.0,45.0,4.0,thursday,12,5,2011
